match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,7.5,Punjab Kings,Rajasthan Royals,S Dhawan,P Simran Singh,YS Chahal,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,7.6,Punjab Kings,Rajasthan Royals,S Dhawan,P Simran Singh,YS Chahal,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,8.1,Punjab Kings,Rajasthan Royals,P Simran Singh,S Dhawan,TA Boult,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,8.2,Punjab Kings,Rajasthan Royals,P Simran Singh,S Dhawan,TA Boult,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,8.3,Punjab Kings,Rajasthan Royals,S Dhawan,P Simran Singh,TA Boult,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,8.4,Punjab Kings,Rajasthan Royals,P Simran Singh,S Dhawan,TA Boult,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,8.5,Punjab Kings,Rajasthan Royals,S Dhawan,P Simran Singh,TA Boult,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,8.6,Punjab Kings,Rajasthan Royals,S Dhawan,P Simran Singh,TA Boult,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,9.1,Punjab Kings,Rajasthan Royals,P Simran Singh,S Dhawan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,9.2,Punjab Kings,Rajasthan Royals,S Dhawan,P Simran Singh,JO Holder,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,9.3,Punjab Kings,Rajasthan Royals,S Dhawan,P Simran Singh,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,9.4,Punjab Kings,Rajasthan Royals,P Simran Singh,S Dhawan,JO Holder,0,0,,,,,,caught,P Simran Singh,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,9.5,Punjab Kings,Rajasthan Royals,PBB Rajapaksa,S Dhawan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,9.6,Punjab Kings,Rajasthan Royals,S Dhawan,PBB Rajapaksa,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,10.1,Punjab Kings,Rajasthan Royals,S Dhawan,PBB Rajapaksa,R Ashwin,0,0,,,,,,retired hurt,PBB Rajapaksa,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,10.2,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,R Ashwin,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,10.3,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,R Ashwin,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,10.4,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,R Ashwin,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,10.5,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,R Ashwin,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,10.6,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,R Ashwin,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,11.1,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,11.2,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,YS Chahal,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,11.3,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,YS Chahal,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,11.4,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,YS Chahal,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,11.5,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,YS Chahal,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,11.6,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,12.1,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,KM Asif,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,12.2,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,KM Asif,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,12.3,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,KM Asif,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,12.4,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,KM Asif,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,12.5,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,KM Asif,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,12.6,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,KM Asif,0,2,2.0,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,12.7,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,KM Asif,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,13.1,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,13.2,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,YS Chahal,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,13.3,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,13.4,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,13.5,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,13.6,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,14.1,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,TA Boult,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,14.2,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,TA Boult,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,14.3,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,TA Boult,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,14.4,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,TA Boult,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,14.5,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,TA Boult,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,14.6,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,TA Boult,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,15.1,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,15.2,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,15.3,Punjab Kings,Rajasthan Royals,S Dhawan,JM Sharma,YS Chahal,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,15.4,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,YS Chahal,0,1,1.0,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,15.5,Punjab Kings,Rajasthan Royals,JM Sharma,S Dhawan,YS Chahal,0,0,,,,,,caught,JM Sharma,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,15.6,Punjab Kings,Rajasthan Royals,Sikandar Raza,S Dhawan,YS Chahal,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,15.7,Punjab Kings,Rajasthan Royals,S Dhawan,Sikandar Raza,YS Chahal,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,16.1,Punjab Kings,Rajasthan Royals,Sikandar Raza,S Dhawan,R Ashwin,0,0,,,,,,bowled,Sikandar Raza,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,16.2,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,R Ashwin,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,16.3,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,R Ashwin,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,16.4,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,R Ashwin,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,16.5,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,R Ashwin,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,16.6,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,R Ashwin,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,17.1,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,17.2,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,JO Holder,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,17.3,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,17.4,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,JO Holder,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,17.5,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,JO Holder,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,17.6,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.1,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,KM Asif,0,1,1.0,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.2,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,KM Asif,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.3,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,KM Asif,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.4,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,KM Asif,0,2,,1.0,1.0,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.5,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,KM Asif,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.6,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,KM Asif,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.7,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,KM Asif,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,18.8,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,KM Asif,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,19.1,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,19.2,Punjab Kings,Rajasthan Royals,S Dhawan,M Shahrukh Khan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,19.3,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,JO Holder,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,19.4,Punjab Kings,Rajasthan Royals,M Shahrukh Khan,S Dhawan,JO Holder,0,0,,,,,,caught,M Shahrukh Khan,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,19.5,Punjab Kings,Rajasthan Royals,SM Curran,S Dhawan,JO Holder,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",1,19.6,Punjab Kings,Rajasthan Royals,SM Curran,S Dhawan,JO Holder,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,0.1,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,SM Curran,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,0.2,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,SM Curran,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,0.3,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,SM Curran,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,0.4,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,SM Curran,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,0.5,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,SM Curran,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,0.6,Rajasthan Royals,Punjab Kings,R Ashwin,YBK Jaiswal,SM Curran,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.1,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,Arshdeep Singh,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.2,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,Arshdeep Singh,0,1,1.0,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.3,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,Arshdeep Singh,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.4,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,Arshdeep Singh,0,1,1.0,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.5,Rajasthan Royals,Punjab Kings,YBK Jaiswal,R Ashwin,Arshdeep Singh,0,0,,,,,,caught,YBK Jaiswal,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.6,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,Arshdeep Singh,3,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.7,Rajasthan Royals,Punjab Kings,R Ashwin,JC Buttler,Arshdeep Singh,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,1.8,Rajasthan Royals,Punjab Kings,R Ashwin,JC Buttler,Arshdeep Singh,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,2.1,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,SM Curran,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,2.2,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,SM Curran,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,2.3,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,SM Curran,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,2.4,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,SM Curran,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,2.5,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,SM Curran,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,2.6,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,SM Curran,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,3.1,Rajasthan Royals,Punjab Kings,JC Buttler,R Ashwin,Arshdeep Singh,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,3.2,Rajasthan Royals,Punjab Kings,R Ashwin,JC Buttler,Arshdeep Singh,0,0,,,,,,caught,R Ashwin,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,3.3,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Arshdeep Singh,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,3.4,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Arshdeep Singh,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,3.5,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Arshdeep Singh,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,3.6,Rajasthan Royals,Punjab Kings,JC Buttler,SV Samson,Arshdeep Singh,6,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,4.1,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Harpreet Brar,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,4.2,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Harpreet Brar,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,4.3,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Harpreet Brar,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,4.4,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Harpreet Brar,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,4.5,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,Harpreet Brar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,4.6,Rajasthan Royals,Punjab Kings,JC Buttler,SV Samson,Harpreet Brar,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,5.1,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,NT Ellis,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,5.2,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,NT Ellis,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,5.3,Rajasthan Royals,Punjab Kings,SV Samson,JC Buttler,NT Ellis,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,5.4,Rajasthan Royals,Punjab Kings,JC Buttler,SV Samson,NT Ellis,0,0,,,,,,caught and bowled,JC Buttler,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,5.5,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,NT Ellis,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,5.6,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,NT Ellis,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,6.1,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,Harpreet Brar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,6.2,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Harpreet Brar,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,6.3,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Harpreet Brar,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,6.4,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Harpreet Brar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,6.5,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,Harpreet Brar,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,6.6,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,Harpreet Brar,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,7.1,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,RD Chahar,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,7.2,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,RD Chahar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,7.3,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,RD Chahar,4,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,7.4,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,RD Chahar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,7.5,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,RD Chahar,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,7.6,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,RD Chahar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.1,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Sikandar Raza,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.2,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,Sikandar Raza,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.3,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Sikandar Raza,0,1,1.0,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.4,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Sikandar Raza,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.5,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Sikandar Raza,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.6,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,Sikandar Raza,0,5,5.0,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.7,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,Sikandar Raza,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,8.8,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,Sikandar Raza,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,9.1,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,RD Chahar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,9.2,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,RD Chahar,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,9.3,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,RD Chahar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,9.4,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,RD Chahar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,9.5,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,RD Chahar,2,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,9.6,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,RD Chahar,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,10.1,Rajasthan Royals,Punjab Kings,SV Samson,D Padikkal,NT Ellis,1,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,10.2,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,NT Ellis,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,10.3,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,NT Ellis,0,0,,,,,,,,,
1359482,2023,2023-04-05,"Barsapara Cricket Stadium, Guwahati",2,10.4,Rajasthan Royals,Punjab Kings,D Padikkal,SV Samson,NT Ellis,1,0,,,,,,,,,
